LPS,LPS_short,HerdType,HerdType_short,Animal,Animal_short,ADM0_CODE,ISO3,ISO3_num,M49_code,COUNTRY,RegionClass,CLIM,CLIMATE_ZONE,TEMPERATURE,AFCM,AFKG,AMKG,BCR,DR1M,DR2,DRF,DRR2A,DRR2B,DWG2,FRRF,LW,M2SKG,MFSKG,MMSKG,RRF,RRM,WA,afc,bone_free_meat_fraction,Bo,ckg,dr1,carcass_dressing_percentage,parturition_rate,gest,work_hours,idle,lact,lambing_interval,litsize,meat_protein,milk_fat,milk_protein,milk_yield,mmsaerobic,mmsaerproc,mmsbiogas,mmsburned,mmscompost,mmsconfin,mmsdaily,mmsdeeplitt,mmsdrylot,mmslagoon,mmsliqcrust,mmsliqoth,mmsliquid,mmslitter,mmsnolitter,mmspasture,mmspit1,mmspit2,mmssolid,mmsthermal,wkg,size_total,past_man_frac,female_birth_fraction,offtake_rate.FJ,offtake_rate.FS,offtake_rate.FA,offtake_rate.MJ,offtake_rate.MS,offtake_rate.MA,mort_rate.FJ,mort_rate.FS,mort_rate.FA,mort_rate.MJ,mort_rate.MS,mort_rate.MA,duration.FJ,duration.FS,duration.FA,duration.MJ,duration.MS,duration.MA,draught_fraction,milking_fraction,fibre_prod,share.FJ,share.FS,share.FA,share.MJ,share.MS,share.MA,growth_rate_pop,size.FJ,size.FS,size.FA,size.MJ,size.MS,size.MA,offtake_number.FJ,offtake_number.FS,offtake_number.FA,offtake_number.MJ,offtake_number.MS,offtake_number.MA
Backyard,BCK,Pigs,PGS,Pigs,PGS,1,AFG,,4,Afghanistan,Countries,0,6.31522728387675,17.6822754224099,0.98293641245437,103.133877576956,113.468571519344,0.0655513312124413,0,0,0.03,0.05,0.02,0.329837053721675,0.95,53.3117105460871,90.2193792278048,90.2193792278048,90.2193792278048,0.1,0.1,0.132401452843788,0.978021512944403,0.65,0.29,0.81338775769555,0.170658444062249,0.65,1.79141550201046,115,0,40.4925177177428,48.3265302880563,0,9.17951018074005,0.202,0,0,0,0,0,0.0500000007450581,0,0,0,0.0500000007450581,0,0.150000005960464,0.0500000007450581,0.150000005960464,0,0.150000005960464,0,0,0.0500000007450581,0.150000005960464,0.0500000007450581,0.150000005960464,0,6.18661224230445,0,0.128160418482999,0.5,0.964368981314711,0.964368981314711,0.8,0.978008319419254,0.978008319419254,0.8,0.170658444062249,0.0307126203737058,0.02,0.170658444062249,0.0304398336116149,0.02,48.3265302879826,308.651321936724,4562.5,48.3265302879826,308.651321936724,4562.5,0,0,0,0.0895316593720617,0.00435719027781479,0.431138722049811,0.0611206187358371,0.000203125327299673,0.413648684237176,-0.809627400673243,0,0,0,0,0,0,0,0,0,0,0,0
Backyard,BCK,Pigs,PGS,Pigs,PGS,3,ALB,,8,Albania,Countries,0,5.68702690465436,16.0220024604921,0.869006849315205,105,120,0.066667,0,0,0.03,0.05,0.02,0.4,0.95,55.627558730807,90,90,90,0.1,0.1,0.13698630137,0.863502935420881,0.65,0.45,1,0.17,0.65,1.6,115,0,63.125,50,0,9,0.202,0,0,0,0,0,0.0500000007450581,0,0,0,0.0500000007450581,0,0.150000005960464,0.0500000007450581,0.150000005960464,0,0.150000005960464,0,0,0.0500000007450581,0.150000005960464,0.0500000007450581,0.150000005960464,0,6,39499.42247,0.461183098591549,0.5,0.966118393053027,0.966118393053027,0.8,0.981528744299638,0.981528744299638,0.8,0.17,0.0306776321389395,0.02,0.17,0.0303694251140072,0.02,50.00000000005,265.178571428571,4562.5,50.00000000005,265.178571428571,4562.5,0,0,0,0.0805602672546072,0.00249466888488938,0.442493909422832,0.0486698223100391,2.95705328805974e-05,0.425751761594752,-0.809714552587863,3182.08403058584,98.5379802070094,17478.2538686944,1922.42987296407,1.16801897091374,16816.9486985778,61685.4169363416,239.421533223508,13986.42149084,61668.9640334147,3.44934829173614,13453.5835610857
Backyard,BCK,Pigs,PGS,Pigs,PGS,4,DZA,,12,Algeria,Countries,0,5.89836894136392,18.7031850832341,1.18700304348248,64,71.0000000000009,0.0666669999999997,0,0,0.0299999999999998,0.0499999999999997,0.0200000000000001,0.18,0.950000000000002,36.9811361203728,60,60,60,0.0999999999999994,0.0999999999999994,0.246408383655145,1.17750900905862,0.649999999999998,0.289999999999998,0.999710292524755,0.219969218580754,0.649999999999998,1.59999999999999,115.000000000001,0,23.0611210345895,89.9390600325826,0,6.99982255417141,0.202,0,0,0,0,0,0.0500000007450581,0,0,0,0.0500000007450581,0,0.150000005960463,0.0500000007450581,0.150000005960463,0,0.150000005960463,0,0,0.0500000007450581,0.150000005960463,0.0500000007450581,0.150000005960463,0,5.99863837486635,1245.547072,0.0857272699562455,0.5,0.952482983588119,0.952482983588119,0.799999999999998,0.973757741614689,0.973757741614689,0.799999999999998,0.219969218580754,0.0309503403282374,0.0200000000000001,0.219969218580754,0.030524845167706,0.0200000000000001,89.9390600341279,339.85172827227,4562.50000000004,89.9390600341279,339.85172827227,4562.50000000004,0,0,0,0.114221951177295,0.00462756016244994,0.42180874651281,0.0673545371036303,6.95808531052901e-05,0.39191762419071,-0.809565387210171,142.268816847007,5.76384401084336,525.38264916302,83.8932464753421,0.0866662278525562,488.151849275935,1474.4929897971,9.74203206351802,420.541600598921,1461.43279898715,0.178977912345838,390.523537912601
Backyard,BCK,Pigs,PGS,Pigs,PGS,7,AND,,20,Andorra,Countries,0,7.99378644234541,7.29872315428274,0.869006849315205,105,120,0.066667,0,0,0.03,0.05,0.02,0.4,0.95,55.627558544934,90,90,90,0.1,0.1,0.13698630137,0.863502935420881,0.65,0.45,1,0.17,0.65,1.6,115,0,63.125,50,0,9,0.202,0,0,0,0,0,0.0500000007450581,0,0,0,0.0500000007450581,0,0.150000005960464,0.0500000007450581,0.150000005960464,0,0.150000005960464,0,0,0.0500000007450581,0.150000005960464,0.0500000007450581,0.150000005960464,0,6,0,0.031216361679225,0.5,0.966118393053027,0.966118393053027,0.8,0.981528744299638,0.981528744299638,0.8,0.17,0.0306776321389395,0.02,0.17,0.0303694251140072,0.02,50.00000000005,265.178571428571,4562.5,50.00000000005,265.178571428571,4562.5,0,0,0,0.0805602672546072,0.00249466888488938,0.442493909422832,0.0486698223100391,2.95705328805974e-05,0.425751761594752,-0.809714552587863,0,0,0,0,0,0,0,0,0,0,0,0
Backyard,BCK,Pigs,PGS,Pigs,PGS,8,AGO,,24,Angola,Countries,0,2.51522168709912,23.8323118680299,1.18715029905886,64,71.0000000000002,0.066667,0,0,0.0299999999999999,0.0500000000000001,0.02,0.179999999999999,0.950000000000002,36.9816329657888,60.0000000000001,60.0000000000001,60.0000000000001,0.1,0.1,0.246575342470001,1.1776541095933,0.650000000000005,0.290000000000001,1,0.22,0.650000000000005,1.6,115,0,23,90.0000000000001,0,7.00000000000001,0.202,0,0,0,0,0,0.0500000007450582,0,0,0,0.0500000007450582,0,0.150000005960464,0.0500000007450582,0.150000005960464,0,0.150000005960464,0,0,0.0500000007450582,0.150000005960464,0.0500000007450582,0.150000005960464,0,6.00000000000001,1284093.036,0.029411073527548,0.5,0.95248308422019,0.95248308422019,0.8,0.973758323435115,0.973758323435115,0.8,0.22,0.0309503383155961,0.02,0.22,0.0305248335312976,0.02,90.0000000015504,339.843750000002,4562.5,90.0000000015504,339.843750000002,4562.5,0,0,0,0.114280664856681,0.00462427090497298,0.421764129609396,0.0673826456651244,6.94570793429189e-05,0.391878831884484,-0.809565557124794,146747.005891914,5937.99406565322,541584.381666026,86525.5860458418,89.1893518851416,503208.87897868,1520068.8539831,10036.6187780149,433510.10665368,1506572.98342798,184.194071561753,402569.221606777
Backyard,BCK,Pigs,PGS,Pigs,PGS,11,ATG,,28,Antigua and Barbuda,Countries,0,2,27.088024807235,1.13571708135323,127,140,0.066667,0,0,0.03,0.05,0.02,0.35,0.95,59.1549630379267,88,88,88,0.1,0.1,0.13698630137,1.1309798603943,0.65,0.29,1,0.17,0.65,1.6,115,0,63,50,0,7.1,0.202,0,0,0,0,0,0.0500000007450581,0,0,0,0.0500000007450581,0,0.150000005960464,0.0500000007450581,0.150000005960464,0,0.150000005960464,0,0,0.0500000007450581,0.150000005960464,0.0500000007450581,0.150000005960464,0,6.2,560.798655,0.192669438501594,0.5,0.959497820191461,0.959497820191461,0.8,0.979275470608285,0.979275470608285,0.8,0.17,0.0308100435961708,0.02,0.17,0.0304144905878343,0.02,50.00000000005,362.80764904387,4562.5,50.00000000005,362.80764904387,4562.5,0,0,0,0.0733753300569705,0.00736514914799091,0.453513576005878,0.0436612263908026,0.000116116082123605,0.421968602316234,-0.809504894459984,41.1487864061301,4.1303657360677,254.329803448337,24.4851570356126,0.0651177426787872,236.639424631174,707.099943336975,6.91961649868186,203.60152641926,708.482088685489,0.135893183385032,189.312678307439
Backyard,BCK,Pigs,PGS,Pigs,PGS,19,AZE,,31,Azerbaijan,Countries,0,6.59091880356701,11.760075503763,1.01251035816449,103.042280336338,113.147981177181,0.066667,0,0,0.03,0.0499999999999999,0.0199999999999999,0.319733493789834,0.949999999999999,53.4787167615215,90,90,90,0.1,0.1,0.13698630137,1.00753614118365,0.65,0.293382426906993,0.804228033633741,0.17,0.65,1.79577196636626,115,0,38.3136225356895,50,0,9.29365794954939,0.202,0,0,0,0,0,0.0500000007450581,0,0,0,0.0500000007450581,0,0.150000005960464,0.0500000007450581,0.150000005960464,0,0.150000005960464,0,0,0.0500000007450581,0.150000005960464,0.0500000007450581,0.150000005960464,0,6.19577196636626,863.6090749,0.0152544302356468,0.5,0.963979991578278,0.963979991578278,0.800000000000001,0.977406966169075,0.977406966169075,0.800000000000001,0.17,0.0307204001684344,0.0199999999999999,0.17,0.0304518606766185,0.0199999999999999,50.00000000005,317.750691531981,4562.5,50.00000000005,317.750691531981,4562.5,0,0,0,0.0939444097954389,0.00490383141068061,0.426774971910909,0.0651727605983572,0.000276475688967247,0.408927550595647,-0.809600932115347,81.1312448354655,4.23499330804344,368.566738682454,56.2837874890264,0.238766913981344,353.15354367103,1507.15645207969,8.42434075905331,294.998411637672,1508.50900250865,0.553001240425167,282.528047651745
Backyard,BCK,Pigs,PGS,Pigs,PGS,12,ARG,,32,Argentina,Countries,0,5.64976508002801,18.5176043242466,1.13571708135323,127.000000000001,140,0.145875608243513,0,0,0.0300000000000001,0.0499999999999999,0.0200000000000001,0.35,0.950000000000001,60.0456050931155,88,88,88,0.0999999999999998,0.0999999999999998,0.13698630137,1.1309798603943,0.649999999999998,0.290000000000001,1,0.17,0.649999999999998,1.6,115.000000000001,0,63.0000000000003,50.0000000000001,0,7.1,0.202000000000001,0,0,0,0,0,0.000180598503439081,0,0.000480575223039189,0,0.000180598503439081,0,0.000541795523772878,0.000180598503439081,0.000541795523772878,0,0.000541795523772878,0,0,0.248989223614473,0.00121474983701148,0.000180598503439081,0.746967670856874,0,6.20000000000001,2305497.457,0.0760896631812649,0.5,0.959497820191461,0.959497820191461,0.799999999999999,0.977600144561207,0.977600144561207,0.799999999999999,0.17,0.0308100435961709,0.0200000000000001,0.17,0.0304479971087759,0.0200000000000001,50.00000000005,362.807649043871,4562.50000000002,50.00000000005,362.807649043871,4562.50000000002,0.314484435032702,0,0,0.0729970549862605,0.00732717927020525,0.451175557493411,0.0465447528224352,0.000227988693060497,0.421727466734627,-0.809504894459984,168294.524639313,16892.7931744413,1040184.10046162,107308.809268818,525.627352075729,972291.602103735,2891969.83021237,28300.5568581853,832710.393117769,2898335.75399039,1070.19130971126,777843.252778455
Backyard,BCK,Pigs,PGS,Pigs,PGS,17,AUS,,36,Australia,Countries,0,4.93118175099297,17.6078606373122,0.869006849315209,105,120.000000000001,0.066667,0,0,0.03,0.05,0.0200000000000001,0.4,0.950000000000005,55.6275585902715,90.0000000000004,90.0000000000004,90.0000000000004,0.0999999999999998,0.0999999999999998,0.13698630137,0.863502935420884,0.649999999999998,0.45,1,0.17,0.649999999999998,1.6,115.000000000001,0,63.1250000000006,50.0000000000003,0,9.00000000000003,0.202000000000001,0,0,0,0,0,0.0500000007450584,0,0,0,0.0500000007450584,0,0.150000005960464,0.0500000007450584,0.150000005960464,0,0.150000005960464,0,0,0.0500000007450584,0.150000005960464,0.0500000007450584,0.150000005960464,0,6.00000000000002,0,0.0184329963327426,0.5,0.966118393053027,0.966118393053027,0.799999999999999,0.981528744299638,0.981528744299638,0.799999999999999,0.17,0.0306776321389395,0.0200000000000001,0.17,0.0303694251140072,0.0200000000000001,50.00000000005,265.178571428573,4562.50000000002,50.00000000005,265.178571428573,4562.50000000002,0,0,0,0.0805602672546074,0.00249466888488939,0.442493909422832,0.0486698223100392,2.95705328805977e-05,0.425751761594751,-0.809714552587871,0,0,0,0,0,0,0,0,0,0,0,0
Backyard,BCK,Pigs,PGS,Pigs,PGS,18,AUT,,40,Austria,Countries,0,6.55541246620022,7.72066684897034,0.869006849315205,105,120,0.066667,0,0,0.03,0.05,0.02,0.4,0.95,55.6275586140379,90,90,90,0.1,0.1,0.13698630137,0.863502935420881,0.65,0.45,1,0.17,0.65,1.6,115,0,63.125,50,0,9,0.202,0,0,0,0,0,0.0500000007450581,0,0,0,0.0500000007450581,0,0.150000005960464,0.0500000007450581,0.150000005960464,0,0.150000005960464,0,0,0.0500000007450581,0.150000005960464,0.0500000007450581,0.150000005960464,0,6,0,0.136280121079138,0.5,0.966118393053027,0.966118393053027,0.8,0.981528744299638,0.981528744299638,0.8,0.17,0.0306776321389395,0.02,0.17,0.0303694251140072,0.02,50.00000000005,265.178571428571,4562.5,50.00000000005,265.178571428571,4562.5,0,0,0,0.0805602672546072,0.00249466888488938,0.442493909422832,0.0486698223100391,2.95705328805974e-05,0.425751761594752,-0.809714552587863,0,0,0,0,0,0,0,0,0,0,0,0
